pathway	Stewart.CO10spitDNA.Project12.Integrated	Stewart.CO10stoolDNA.Project12.Integrated	Stewart.CO10swabDNA.Project12.Integrated	Stewart.CO1spitDNA.Project10	Stewart.CO1stoolDNA.Project10	Stewart.CO1swabDNA.Project10	Stewart.CO2spitDNA.Project10	Stewart.CO2stoolDNA.Project10	Stewart.CO2swabDNA.Project10	Stewart.CO3spitDNA.Project10	Stewart.CO3stoolDNA.Project10	Stewart.CO3swabDNA.Project10	Stewart.CO4spitDNA.Project10	Stewart.CO4stoolDNA.Project10	Stewart.CO4swabDNA.Project10	Stewart.CO5spitDNA.Project10	Stewart.CO5stoolDNA.Project10	Stewart.CO5swabDNA.Project10	Stewart.CO6spitDNA.Project10	Stewart.CO6stoolDNA.Project10	Stewart.CO6swabDNA.Project10	Stewart.CO7spitDNA.Project10	Stewart.CO7stoolDNA.Project10	Stewart.CO7swabDNA.Project10	Stewart.CO8spitDNA.Project10	Stewart.CO8stoolDNA.Project10	Stewart.CO8swabDNA.Project10	Stewart.CO9spitDNA.Project10	Stewart.CO9stoolDNA.Project10	Stewart.CO9swabDNA.Project10	Stewart.EC10spitDNA.Project12.Integrated	Stewart.EC10stoolDNA.Project12.Integrated	Stewart.EC10swabDNA.Project12.Integrated	Stewart.EC11spitDNA.Project12.Integrated	Stewart.EC11stoolDNA.Project12.Integrated	Stewart.EC11swabDNA.Project12.Integrated	Stewart.EC1spitDNA.Pool264	Stewart.EC1stoolDNA.Pool264	Stewart.EC1swabDNA.Pool264	Stewart.EC2spitDNA.Pool264	Stewart.EC2stoolDNA.Pool264	Stewart.EC2swabDNA.Pool264	Stewart.EC3spitDNA.Pool264	Stewart.EC3stoolDNA.Pool264	Stewart.EC3swabDNA.Pool264	Stewart.EC4spitDNA.Pool264	Stewart.EC4stoolDNA.Pool264	Stewart.EC4swabDNA.Pool264	Stewart.EC6spitDNA.Pool264	Stewart.EC6stoolDNA.Pool264	Stewart.EC6swabDNA.Pool264	Stewart.EC7spitDNA.Project10	Stewart.EC7stoolDNA.Project10	Stewart.EC7swabDNA.Project10	Stewart.EC8spitDNA.Project10	Stewart.EC8stoolDNA.Project10	Stewart.EC8swabDNA.Project10	Stewart.EC9spitDNA.Project10	Stewart.EC9stoolDNA.Project10	Stewart.EC9swabDNA.Project10	Stewart.TS10spitDNA.Project12.Integrated	Stewart.TS10stoolDNA.Project12.Integrated	Stewart.TS10swabDNA.Project12.Integrated	Stewart.TS11spitDNA.Project12.Integrated	Stewart.TS11stoolDNA.Project12.Integrated	Stewart.TS11swabDNA.Project12.Integrated	Stewart.TS12spitDNA.Project12.Integrated	Stewart.TS12stoolDNA.Project12.Integrated	Stewart.TS12swabDNA.Project12.Integrated	Stewart.TS1spitDNA.Pool264	Stewart.TS1stoolDNA.Pool264	Stewart.TS1swabDNA.Pool264	Stewart.TS2spitDNA.Pool264	Stewart.TS2stoolDNA.Pool264	Stewart.TS2swabDNA.Pool264	Stewart.TS3spitDNA.Pool264	Stewart.TS3stoolDNA.Pool264	Stewart.TS3swabDNA.Pool264	Stewart.TS4spitDNA.Pool264	Stewart.TS4stoolDNA.Pool264	Stewart.TS4swabDNA.Pool264	Stewart.TS5spitDNA.Pool264	Stewart.TS5stoolDNA.Pool264	Stewart.TS5swabDNA.Pool264	Stewart.TS8spitDNA.Project10	Stewart.TS8stoolDNA.Project10	Stewart.TS8swabDNA.Project10	Stewart.TS9spitDNA.Project12.Integrated	Stewart.TS9stoolDNA.Project12.Integrated	Stewart.TS9swabDNA.Project12.Integrated
PWY-5897	7206.093710762450	370.7320918780920	8030.545426541620	14587.249946624600	152.5515446495680	8349.834716601020	12154.688188757700	111.82369417072300	3666.8146005382600	12162.01901300940	1505.9546046503900	11901.169794254700	11213.343237650100	356.6517390139750	2324.365449947030	15788.266686604600	1413.8083254376600	5111.7116199016200	14987.621395034000	316.58392382015900	10198.414862800400	13884.556872023700	456.1872667247970	10827.187743249800	16654.000881057000	126.84712645585300	8670.714761582270	19202.885475367100	742.6440422631750	12480.166594783000	6066.191924212040	2152.593346901990	5971.274810878100	10735.931329247800	0.0	4726.500186224360	14573.91028315540	40.01371456668100	5060.302770061880	7274.154244089910	103.49318390396300	8954.101916866560	8866.167374376050	68.76451344552780	15145.732290553900	12795.8836767579	135.97996896496500	2997.4710493803600	9512.48844557068	352.0839775642740	5032.315311717690	33486.90794549720	133.41101331119300	6301.554446959610	10181.213643441600	20.79339717983990	15975.34157762140	11960.211279294900	0.0	4109.371687695100	11557.455869059700	0.0	6875.741330255080	10362.882011529900	7.016658840083020	3399.5472309216400	6749.205022082670	159.31476141817200	2003.9000459688100	6713.584417594070	0.0	4524.508912539150	4877.927225100440	0.0	1661.9991897500200	11450.903464178300	50.73879618169600	708.822423632702	9990.98969066889	0.0	7176.557404113430	7727.050368892100	266.1604950279580	3776.01132969077	15453.978346418500	162.5860084910150	4238.36461230973	8333.719550110700	0.0	3293.6663424440300
PWY-5898	7206.093710762450	370.7320918780920	8030.545426541620	14587.249946624600	152.5515446495680	8349.834716601020	12154.688188757700	111.82369417072300	3666.8146005382600	12162.01901300940	1505.9546046503900	11901.169794254700	11213.343237650100	356.6517390139750	2324.365449947030	15788.266686604600	1413.8083254376600	5111.7116199016200	14987.621395034000	316.58392382015900	10198.414862800400	13884.556872023700	456.1872667247970	10827.187743249800	16654.000881057000	126.84712645585300	8670.714761582270	19202.885475367100	742.6440422631750	12480.166594783000	6066.191924212040	2152.593346901990	5971.274810878100	10735.931329247800	0.0	4726.500186224360	14573.91028315540	40.01371456668100	5060.302770061880	7274.154244089910	103.49318390396300	8954.101916866560	8866.167374376050	68.76451344552780	15145.732290553900	12795.8836767579	135.97996896496500	2997.4710493803600	9512.48844557068	352.0839775642740	5032.315311717690	33486.90794549720	133.41101331119300	6301.554446959610	10181.213643441600	20.79339717983990	15975.34157762140	11960.211279294900	0.0	4109.371687695100	11557.455869059700	0.0	6875.741330255080	10362.882011529900	7.016658840083020	3399.5472309216400	6749.205022082670	159.31476141817200	2003.9000459688100	6713.584417594070	0.0	4524.508912539150	4877.927225100440	0.0	1661.9991897500200	11450.903464178300	50.73879618169600	708.822423632702	9990.98969066889	0.0	7176.557404113430	7727.050368892100	266.1604950279580	3776.01132969077	15453.978346418500	162.5860084910150	4238.36461230973	8333.719550110700	0.0	3293.6663424440300
PWY-5899	7206.093710762450	370.7320918780920	8030.545426541620	14587.249946624600	152.5515446495680	8349.834716601020	12154.688188757700	111.82369417072300	3666.8146005382600	12162.01901300940	1505.9546046503900	11901.169794254700	11213.343237650100	356.6517390139750	2324.365449947030	15788.266686604600	1413.8083254376600	5111.7116199016200	14987.621395034000	316.58392382015900	10198.414862800400	13884.556872023700	456.1872667247970	10827.187743249800	16654.000881057000	126.84712645585300	8670.714761582270	19202.885475367100	742.6440422631750	12480.166594783000	6066.191924212040	2152.593346901990	5971.274810878100	10735.931329247800	0.0	4726.500186224360	14573.91028315540	40.01371456668100	5060.302770061880	7274.154244089910	103.49318390396300	8954.101916866560	8866.167374376050	68.76451344552780	15145.732290553900	12795.8836767579	135.97996896496500	2997.4710493803600	9512.48844557068	352.0839775642740	5032.315311717690	33486.90794549720	133.41101331119300	6301.554446959610	10181.213643441600	20.79339717983990	15975.34157762140	11960.211279294900	0.0	4109.371687695100	11557.455869059700	0.0	6875.741330255080	10362.882011529900	7.016658840083020	3399.5472309216400	6749.205022082670	159.31476141817200	2003.9000459688100	6713.584417594070	0.0	4524.508912539150	4877.927225100440	0.0	1661.9991897500200	11450.903464178300	50.73879618169600	708.822423632702	9990.98969066889	0.0	7176.557404113430	7727.050368892100	266.1604950279580	3776.01132969077	15453.978346418500	162.5860084910150	4238.36461230973	8333.719550110700	0.0	3293.6663424440300
PWY-5910	3615.4042659314200	5.594891901123070	3095.713757312360	3401.7701936653400	69.08272438359780	4457.219587884360	3473.8226399632400	66.99457477096180	8317.510341164110	3651.6122381845500	38.17822312572660	8015.619861484370	6117.670301575510	50.39173847408960	2076.8878868615200	4069.3304263482300	275.52263622779100	3965.0480600791800	2684.2701514932200	32.75416396364850	4814.415709560800	2605.5347178655500	44.498951208037600	5215.562739935770	2936.493103449990	5.334474716386170	3986.703924064470	2506.5921825697600	67.36029482494390	4042.3480723466000	4468.920534851690	141.56969124445600	3845.555937100180	1780.6380663140900	175.0722200268190	2351.04217864142	1277.9034386564000	0.0	1582.0912413214400	3086.3442742604600	14.780539242585400	3792.0652043195000	2064.135408588660	42.898891440531000	1372.5878932157100	6484.255768309680	824.080134355926	3619.058291657460	2696.271681833870	39.411258969318900	4722.37226394761	9537.475227855020	31.413449669813700	4697.08284028579	3661.640613118550	19.45326506605390	11243.337705198800	4641.356458881580	0.0	6015.115119905080	2262.9026754735000	13.954793800706400	4702.303420657110	3275.4196299339600	12.719543579158800	5357.70008935917	4912.986679888800	0.0	5422.898835111310	912.9119999515830	5.824497573893010	1884.8804045891100	2662.843934200110	0.0	3012.8267608551400	1132.5571228063500	23.712609784192100	2268.649676690490	3060.3819984226200	1.1995605669039700	4163.657590835350	3506.434235162940	46.23431463366450	4702.303867226990	3868.6838842035100	0.0	1991.4371750559000	2834.6731837160000	28.418821232414000	4305.319661626520
PWY-5913	7705.051022592110	3084.5214661030200	9144.687520074010	14488.203710476700	7197.04311718037	8627.773041773340	11670.609348683500	4673.131786807640	7039.437012475750	7450.0260095609800	7129.140898095030	12964.120811317900	10387.517224665200	4529.691310592150	2829.810894943590	11753.860063865400	8331.78867302351	10984.778694530700	14135.582323774700	2326.948769850560	13216.88124673090	12865.40616255410	4013.140155802810	13866.664341791700	9174.087068281580	10294.105374569200	8599.59599895939	10282.77921863430	4752.256840664860	9865.148002222420	5617.0157143776400	7323.85368826973	7085.377248320310	5537.509798384500	2947.3930945270200	4243.798271265870	7388.833845309620	4865.379242527080	5386.754824845270	10398.982829394300	9231.51054781537	10747.841070168400	13113.520448130000	1773.3602863625800	17609.527338076900	2574.369025231160	1307.5394266675100	3896.85440555672	6263.394325505020	3075.3963135404700	5117.103733739060	26759.06864427290	4300.243191074320	9358.034081372480	9874.232190968620	3786.198145253540	22881.019569617900	6848.593824165220	6977.888789919670	5473.670197875970	8837.276858062080	1190.3687053521200	8549.646125786270	9086.279838455400	8764.427707882290	5226.765495268760	6182.139782500220	1926.0863734189600	4484.45991069338	3740.0571177708100	154.39870085263100	2283.003760542300	5038.021607544720	1095.7713222171600	2238.1655906349800	7265.401974526320	1791.6795305311400	1358.9221229397800	9403.167458848840	1959.2545929752000	5764.618305508110	6702.080714070430	1927.3280273269100	5052.982508149400	9871.664434040260	4574.220466798150	4141.635414453280	4153.784989133950	1129.516659028150	4423.702711314730
PWY-5918	10043.854311551100	1959.1961388767400	5188.396387033950	13495.862651636200	3855.54239101941	8890.82911076665	13830.777699310400	773.7871610573370	3512.6132397204200	11252.266492422000	4548.990559790210	13493.800814490900	11965.58852616880	2509.851481897650	3050.108527642570	14460.230652168900	5229.496389013770	9072.120153478950	14486.47263449280	1071.5442540201400	7321.53830802028	14693.975037584500	1812.4846869231800	10226.582419769100	13412.634898847500	2494.34277082638	8629.71385294526	19524.35086286470	2244.3516058223600	14358.605018039900	5808.829002189940	2864.644513606560	6005.86297415	9326.062582497350	991.1781652452580	4545.678849901220	14280.368590045900	238.90155428689500	5150.445375435620	9388.702927737850	4619.911510900670	9011.765088818880	8956.062670222510	1505.7895614927400	5024.57566516766	10871.449722378400	833.1261164566200	4108.995162794680	9117.832030308620	2266.18993586863	6097.484223531730	38329.81702006220	1987.9828882882700	7336.060104594990	11018.683435325600	1316.5602312105000	21487.58763412080	11742.080083410700	4634.62240360021	4509.340891299380	9508.018637166610	996.8352431449490	6610.190563840700	11386.236729570200	2404.089244777350	4363.219906888360	7721.82851044404	1653.7086551808300	2893.0753971439500	5214.895279614140	209.72400389998700	3676.7250804938300	4849.165999209050	1026.9709140112900	1757.9955850472500	10114.138890311600	1074.0858864197800	722.2858041431920	9588.949213824160	1285.2401838189300	7654.069749589700	7425.531542926790	1377.4806490017600	4778.355079924480	15645.730368246700	699.9133800248710	4345.023124175970	7333.592411120870	534.7195561676630	3368.7319720202200
PWY-5920	1024.6825104859900	0.0	464.93428191152600	4953.237833346910	2.998179889903040	2675.883888545350	4201.355357315980	0.0	1633.5705268687400	939.5429660701180	476.4992789594120	1154.6116254850200	1372.5493354394000	12.948158541628000	566.2574396518360	3031.0531562213000	0.0	4756.427879225860	5050.947359021440	0.0	3645.6491445220500	4809.38817185408	54.21417627960810	4895.463213076530	1460.6897916597000	0.0	2409.901100268770	1302.2045771632400	193.26222461542400	2831.1320887863900	1111.2076227370800	218.32903477258500	148.6370892231630	557.6298497695870	0.0	1303.552590039340	2269.45000807735	15.256726606638800	2820.2443426850400	6710.86743691668	0.0	3091.465532114580	5383.879408011730	0.0	2544.1081797452500	91.42504608447310	4.976893780578520	1020.9303221174200	1985.4842407548600	45.28746343194900	2981.4488971249000	3693.247904715630	0.0	3333.4376195003000	4169.851105773140	0.0	14394.574361080600	945.1242006925140	0.0	535.6337218375320	2526.292815124130	0.0	2638.7246768810500	177.81817250221000	312.6856274678930	98.33890187017880	250.2673933286970	340.25769973056500	112.67391750934500	774.9866024393260	0.0	181.18298426334600	1526.3127053035500	0.0	0.0	1315.9425154995200	0.0	26.51331819174970	820.8669105428910	0.0	873.8893976764350	2449.511347685970	0.0	1528.0938957332300	1726.9083670524900	0.0	402.84589831968300	503.5823199078370	158.15564156500900	516.6533768336740
PWY-5941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.988435686991600	0.0	0.0	31.962412619001600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.995792864525300	0.0	0.0	23.979361679602400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.62041324950820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.99016493472030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5971	8682.341891846340	401.8588934362490	11991.00631172650	21557.228815315900	3540.4308882955100	12911.464604529300	21085.932518720600	4266.770503417200	2972.892776054590	13932.35757868650	1888.2885070559000	10771.605261681500	14557.692448655100	1749.2195616787800	3210.518488397710	18328.653028763000	5423.173175757120	13769.170560198300	19659.489761549400	2731.1817836774400	16443.395080034800	19833.822970045900	2454.4060037798500	17422.686147547300	16442.048510564600	494.77802540457100	10570.994460227900	17215.83693893370	4313.234683725260	13703.250412947400	6049.329759223600	1187.1869971546600	3730.5924555671600	11262.496552026900	3166.4146990871800	8136.244186350840	12653.321219524700	0.0	7840.285966530820	12453.254717538100	1321.491105342930	14928.86613883120	17397.77864911380	1518.0797709088500	18677.941443093600	7267.184430126820	3830.526772804680	2678.2127488102600	13198.494531386600	463.56812316919700	608.511508715786	43459.25275624920	1669.2158145560100	14477.794338205900	16359.703049744600	871.5327953281170	24323.736667997200	12833.112775319500	0.0	5300.5108880214	13045.25013115730	1257.0951970965500	10754.557747232800	10202.353097838200	878.3189836677420	1614.9451397394500	8775.515260567750	0.0	1532.7292409009700	10522.547722085500	543.6797171217750	6700.946859262260	6353.463212815070	0.0	281.56468295357200	10857.634869486700	1860.7655846923500	1046.8884776577000	13893.709223763500	114.94801455430300	7112.0507350033200	12417.150476809700	2509.0628407096800	6393.79527817913	18177.501605273700	0.0	5792.107269483300	10945.516956271100	2145.4341331931600	3742.4555695368900
PWY-5973	19689.853492485100	12356.948988079600	9983.469738327450	23992.489947249700	30286.10785111000	16525.80215314040	29891.87960998280	20133.5623152946	14698.539310653000	25403.247044714200	26777.03184186520	23659.378097261900	25430.956888474700	18957.27289612860	6210.884974941490	31700.316798869900	27604.803253116300	19064.823588333400	27029.972745822600	22125.278963074800	13804.793190695400	29042.964603202600	29969.137786823500	18019.44497433700	31781.449701940300	28277.808002627600	16213.651089756400	34074.01098477940	31614.24165843710	24289.47653255920	14127.86170243640	19495.49516938860	12545.741057376000	20378.366795987300	28476.250268327800	12911.759297291200	27203.047248400200	18321.392336663300	8569.907487564580	18452.526810101600	21826.532427175400	15581.050100438600	17327.081567040100	24135.089612300600	9142.228698546210	21034.592069311500	20612.56247318050	7931.310112769750	25388.084847402900	14694.25903390900	12624.63768418490	85180.7725983048	22571.273021989000	17631.006938352400	26064.816677874600	19462.84075783210	42528.62282264380	23910.961167506100	19034.8719600666	12921.097370692800	19090.932121639300	17263.114878070000	13357.658870881900	20897.817031197800	18323.339345955400	9997.475406894600	15856.020491222200	13085.722142454700	8665.575164917000	16640.07013002120	7286.033651600830	10490.850535398900	12311.43766817760	7986.654162322900	5744.103368702730	19649.793626110100	25551.973662333000	4463.092662534390	16814.611616575600	8626.645145925680	13971.320413957800	16352.017321153500	17514.166092815200	10423.494820400200	30584.94892175560	24103.435912514500	7494.949283921510	17566.460943545700	10174.671578405300	10150.638547633300
PWY-5989	6872.165841317180	927.6234463984370	11038.775336756800	20835.892846500600	4868.836381156740	11132.222046793300	21655.682228081700	10879.541000296900	1914.59732753894	11730.860222419700	3010.441783873330	8189.706644782820	12295.604029897800	1755.39056627216	2538.814674041470	15726.78517782560	4561.483155610470	11713.816750380200	18473.49357882090	6392.344092167910	14842.863515158400	19584.59460573110	3626.238141889670	15126.43408370960	14445.533171921900	4495.572630585770	8552.207898623310	14802.399405717800	10729.335190803800	11293.699926274300	4554.49518234158	3124.9419104600400	2624.454964428390	10352.64674680460	2473.9677395151000	6881.269955079540	11471.638746748100	6176.578147692870	7244.401824802290	10592.058121819700	9490.620053532270	13467.54369654140	18577.41163611940	1508.403813301170	21022.444870918900	5001.407113055790	2566.315214227210	1874.1174982263500	11958.40583700740	1792.1077818746300	372.1210180970960	38563.4608117806	2331.8623758303100	13195.583646305000	14558.071611306000	2312.190213612560	18987.212341366700	10119.226484993600	2370.4534964313300	3764.5261218473800	11607.129537035900	9683.599028498830	9172.636785836540	8095.888503495390	1862.6363074059900	1037.8012487177400	7040.023055017620	5417.543769362630	989.2619692075750	12210.831114389500	4798.883617582970	5693.200930696390	4992.649009111430	4782.874637900890	171.9419506949720	9761.59502820143	5732.847062395730	672.4579557952490	12480.808344900100	1898.3301901642200	5318.322074062360	10815.544996849100	4647.572756151900	5033.017537441360	16672.197223335700	6233.069180870450	4886.078742971900	9155.006942516860	6573.412819190730	2639.247238252260
PWY-6071	127.28382786939000	0.0	164.7001391323070	17.76172714859290	2.057563769870150	53.98368616244510	0.0	0.0	0.0	531.4524913865960	3.429497082779830	86.91380867150150	72.82730284339670	10.427082387613000	183.55036030057800	0.0	0.0	49.85741014743580	0.0	0.0	0.0	14.422961023338500	0.0	18.110638406015200	16.040262557564000	0.0	0.0	27.127931847095100	0.0	0.0	227.95359093323600	22.73924752068930	358.9138645890310	60.734810253272100	0.0	193.9064841206460	96.72906261814460	7.161428529538030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.615648325268300	2.9578294128935100	100.34050917420600	0.0	29.33883833033450	0.0	410.27516331136700	0.0	83.46004309445770	26.73805691237310	0.0	47.34903333412610	332.97012445777400	0.0	269.738662122894	0.0	0.0	35.0521471686068	339.4064446536620	0.0	477.5392478664550	406.5308884569890	0.0	311.62999784461600	0.0	0.0	19.83922455308680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.47366384189130	46.44528686800770	0.0	128.19055726126000	0.0	0.0	2.7276089365854700	79.53239465044830	0.0	115.49338970654600
PWY-6107	0.0	0.0	3.698255878132240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.87389197494386	0.0	0.0	2.9956331877729300	0.0	0.0	14.952978056426300	7.354085603112840	0.0	0.0	0.0	0.0	10.203389830508500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.23463687150840	0.0	71.15282392026580	8.982166446499340	0.0	40.36336924583740	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.34669338677360	0.0	20.161209068010100	0.0	0.0	0.0	5.997174170030190	0.0	0.0	3.7323279924599400	0.0	0.0	226.102479832686	0.0	54.34065934065930	0.0	0.0	0.0	837.7004411701260	7.469536961819660	78.11232718894010	499.7865278229740	0.0	65.35815842924850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.024539877300610	4.4368214152003	0.0	10.137931034482800	0.0	0.0	0.0	175.44528083381600	0.0	31.51015801354400
PWY-6121	17375.74274843610	11684.43236612770	12681.528490873900	23964.402226354100	28235.206480381700	15285.165988377400	27517.974037157200	18218.30640212900	12060.639392251600	21499.263404661600	24994.229398801200	20597.28378728610	22894.457971037200	17346.600206024600	5289.253785869640	29191.70532010020	24769.717076384900	16189.712077786100	25905.14395391640	20189.813424665900	16706.230941803700	27608.192061833400	26616.950430225600	18887.163725707500	29963.863428409300	25516.09441267890	15540.964938325900	30291.383099110400	26721.707276290100	21232.52666867780	11403.349974363700	16737.13283247660	10638.9534100248	17431.74286186270	25068.645173177300	11696.997935071700	21291.496121979600	15423.034437991200	7862.056569871650	15711.402582508700	20332.495839222000	16139.389124309100	16114.89999928920	21718.15677886260	19122.896937232100	16173.242610370000	17724.27341035570	6908.047985758230	22734.81915500470	12810.699017460600	10641.11811071550	73774.43372989790	19855.493656361700	16928.340619614200	23696.02306728150	16925.5875235078	34475.68870259010	18652.62989823320	18258.211180666100	10697.134903860600	18262.509622162200	15326.451837374500	12845.147632043300	17085.274641332700	14621.084213486500	8906.036264759040	13293.241318898600	11504.240215980100	7827.001137549390	14735.00738847700	6492.463639391860	9061.437544296220	10268.266337433900	7169.515297569210	4449.846287962340	18775.180798404200	22256.584922766800	3815.033216502980	15620.773850094800	7489.481444876220	11788.866096308400	14469.378541151500	15262.563628852300	9187.95392767983	27433.40163058580	21697.9945682067	7260.2339538744100	15143.489722073100	8804.098558642730	9023.255173021840
PWY-6122	17532.035044288500	11781.333577594600	11898.239744016700	22897.44632047360	28342.493418610800	14822.414972321500	26954.32704744930	17700.97591411590	12121.328712990800	21497.912180581200	25107.93825905650	20575.807287128900	22510.521606812900	17208.576421837800	5226.437773651990	28612.247553685000	24827.25187985150	15842.599246470800	24970.937219900700	20525.70404347510	15652.682283355300	26895.057797521700	26001.639578300800	17912.51747705910	29542.313599360900	25723.990840418900	15063.945186410700	29813.10372551780	26531.693903959200	20829.440330553200	11408.077246166500	16936.18576662630	10896.216332185600	17258.00109867870	24805.48217902580	11652.591645133900	21341.370021532100	15117.764931864000	7480.057706282830	15413.781652673900	19964.81218149410	15375.990058429300	15168.677966643700	22027.413372306100	17446.64639369960	16484.35608978620	17946.078013888200	6870.118176596760	22792.36052409410	12901.164008907900	10795.803861010200	73708.88714351450	19753.94216405420	16560.548925342100	23373.73295748000	16902.749529492300	34030.66732460580	18851.130982922700	18334.101559454300	10756.55167966840	17698.710574058700	15563.741509033600	12393.384952767500	17422.8613393195	14860.369679709600	9028.646743059170	13363.284602512200	11657.942503654100	7901.945492995720	14775.757529451000	6583.487272712740	9085.941323915220	10376.174885343000	7241.053610152940	4511.5226140396	18417.64193973110	22361.04639715380	3807.442789292300	15112.858663076600	7511.907612898700	11647.550090597400	14245.772713123400	15382.944321931400	9050.369802202360	27024.979625646700	21631.490735158700	7001.904424730070	15109.077636421200	8927.265297363630	9001.42868033664
